GERI_ID;GERI_BESCHREIBUNG;GERI_NAME;GERI_VEGETARISCH_KNZ;GERI_ZUTATEN;BEMERKUNG;GERI_PREIS;GERI_TAEGLICH_KNZ;GERI_TATY_ID
836;Keine Beschreibung vorhanden;Gemsepfanne mit Tofu und Kartoffelecken und Salatteller ;J;Keine Zutaten vorhanden;;5;N;
837;Keine Beschreibung vorhanden;Pizza mit Salami und Artischocken, Salatteller ;N;Keine Zutaten vorhanden;;5;N;
938;Keine Beschreibung vorhanden;Aubergine mit Polentafllung undTomatensauce, Salatteller;J;Keine Zutaten vorhanden;;5;N;
939;Keine Beschreibung vorhanden;Zucchini-Paprikagemse mit R”stis und Kr„uterdip;J;Keine Zutaten vorhanden;;4;N;
940;Keine Beschreibung vorhanden;Zuchini-Paprikagemse mit R”stis und Kr„uterdip;J;Keine Zutaten vorhanden;;4;N;
941;Keine Beschreibung vorhanden;Gemseeintopf mit Graupen und Mettenden;N;Keine Zutaten vorhanden;;5;N;
942;Keine Beschreibung vorhanden;Currygemse mit Kartoffeln und Salatteller;J;Keine Zutaten vorhanden;;4;N;
943;Keine Beschreibung vorhanden;Brokkoli mit Nusschutney, Kartoffelecken und Salatteller ;J;Keine Zutaten vorhanden;;5;N;
944;Keine Beschreibung vorhanden;Kr„utercrepe mit Tofu und Gemse gefllt, Salatteller ;J;Keine Zutaten vorhanden;;4;N;
1.010;Keine Beschreibung vorhanden;Zuckererbsensuppe;J;Keine Zutaten vorhanden;;1;N;
1.011;Keine Beschreibung vorhanden;Gefllte Paprika mit Feta, Kartoffelecken, Satatteller;J;Keine Zutaten vorhanden;;4;N;
1.012;Keine Beschreibung vorhanden;Kartoffelgratin mit Pilzen, Salatteller;J;Keine Zutaten vorhanden;;5;N;
1.013;Keine Beschreibung vorhanden;Gemser”sti mit Tomatensauce, Salatteller;J;Keine Zutaten vorhanden;;5;N;
1.054;Keine Beschreibung vorhanden;Boeuf Stroganoff mit Pilzen, Sp„tzle und Salatteller;N;Keine Zutaten vorhanden;;5;N;
1.055;Keine Beschreibung vorhanden;Pizza mit Salami und Sardellen;N;Keine Zutaten vorhanden;;5;N;
1.056;Keine Beschreibung vorhanden;Blumenkohl mit Paprika in Safransoáe und Kartoffelgratine ;J;Keine Zutaten vorhanden;;4;N;
1.057;Keine Beschreibung vorhanden;Lauch-Kartoffeltopf mit Rinderhack und Mettenden;N;Keine Zutaten vorhanden;;5;N;
1.060;Keine Beschreibung vorhanden;Pizza mit Shrimps, Salami und Salatteller;N;Keine Zutaten vorhanden;;5;N;
1.063;Keine Beschreibung vorhanden;Indisches Currygemse mit gokochtem Ei und Salatteller ;J;Keine Zutaten vorhanden;;5;N;
1.064;Keine Beschreibung vorhanden;Sellerie-Lauchsuppe;J;Keine Zutaten vorhanden;;1;N;
1.065;Keine Beschreibung vorhanden;Schollenfilet mit Specksoáe, Salzkartoffeln und Salatteller ;N;Keine Zutaten vorhanden;;5;N;
1.066;Keine Beschreibung vorhanden;Grieáflammerie mit Aprikosenkompott;J;Keine Zutaten vorhanden;;4;N;
1.067;Keine Beschreibung vorhanden;Bratwurst mit Rahmkohlrabi und Salzkartoffeln;N;Keine Zutaten vorhanden;;5;N;
1.068;Keine Beschreibung vorhanden;Penne Nudeln mit Arrabiata Soáe und Salatteller ;J;Keine Zutaten vorhanden;;5;N;
1.069;Keine Beschreibung vorhanden;Pilzpfanne mit Semmelkn”del und Salatteller ;J;Keine Zutaten vorhanden;;5;N;
1.099;Keine Beschreibung vorhanden;"Seelachsfilet in Tomatensauce mit Kartoffeln, Salatteller				";N;Keine Zutaten vorhanden;;5;N;
1.100;Keine Beschreibung vorhanden;"Grnkernfrikadelle mit Tomatensauce, Salatteller				";J;Keine Zutaten vorhanden;;5;N;
1.101;Keine Beschreibung vorhanden;"Schweinegeschnetzeltes mit Kartoffelpree, Salatteller				";N;Keine Zutaten vorhanden;;5;N;
1.102;Keine Beschreibung vorhanden;Dampfnudeln mit Obstkompott und Vanillesauce;J;Keine Zutaten vorhanden;;4;N;
1.103;Keine Beschreibung vorhanden;"Thaipfanne mit Nssen, Basmatireis und Salatteller				";J;Keine Zutaten vorhanden;;5;N;
1.104;Keine Beschreibung vorhanden;"M”hreneintopf mit Mettenden und durchw. Speck				";N;Keine Zutaten vorhanden;;5;N;
1.112;Keine Beschreibung vorhanden;"Auberginen-Tomatenpasta mit Penne Nudeln, Parmesan und Salatteller				";J;Keine Zutaten vorhanden;;5;N;
1.130;Keine Beschreibung vorhanden;Maispl„tzchen mit Lauchgemse und Kartoffelpree;J;Keine Zutaten vorhanden;;4;N;
1.172;Keine Beschreibung vorhanden;Bandnudeln mit Champignons, Tomatensoáe und Salatteller ;J;Keine Zutaten vorhanden;;5;N;
1.173;Keine Beschreibung vorhanden;Paella mit Meeresfrchten und Lachsfilet, Salatteller ;N;Keine Zutaten vorhanden;;5;N;
1.174;Keine Beschreibung vorhanden;Schweinegulasch mit Paprika, Spiralnudeln und Salatteller ;N;Keine Zutaten vorhanden;;5;N;
1.175;Keine Beschreibung vorhanden;Tortellinis in K„sesoáe mit Salatteller ;N;Keine Zutaten vorhanden;;5;N;
1.176;Keine Beschreibung vorhanden;Dicke Bohnen mit Speck, Salzkartoffeln und Salatteller ;N;Keine Zutaten vorhanden;;5;N;
1.177;Keine Beschreibung vorhanden;Spiegeleier mit Spinat und Kartoffelgratine ;N;Keine Zutaten vorhanden;;4;N;
1.178;Keine Beschreibung vorhanden;M”hrenauflauf mit Nudeln und Salatteller ;J;Keine Zutaten vorhanden;;5;N;
1.179;Keine Beschreibung vorhanden;Hhnerbrhe mit Sprossen;J;Keine Zutaten vorhanden;;1;N;
1.180;Keine Beschreibung vorhanden;Rotes Gemsecurry mit Ei und Salatteller ;J;Keine Zutaten vorhanden;;5;N;
1.181;Keine Beschreibung vorhanden;Grepe, gefllt mit H„hnchen-Thaigemse, Ananas-Chutney und Salatteller ;N;Keine Zutaten vorhanden;;5;N;
1.182;Keine Beschreibung vorhanden;Crepe, gefllt mit H„hnchen-Thaigemse, Ananas-Chutney und Salatteller ;N;Keine Zutaten vorhanden;;5;N;
1.183;Keine Beschreibung vorhanden;Gelbe Beetesuppe;J;Keine Zutaten vorhanden;;1;N;
1.184;Keine Beschreibung vorhanden;Spanisches Omelette mit Kr„uterschmand und Salatteller ;J;Keine Zutaten vorhanden;;5;N;
1.185;Keine Beschreibung vorhanden;Kohleintopf mit Mettenden und durchwachsenem Speck;N;Keine Zutaten vorhanden;;5;N;
1.186;Keine Beschreibung vorhanden;Gemse-Reispl„tzchen mit Paprika-Zucchinigemse und Salatteller ;N;Keine Zutaten vorhanden;;5;N;
1.187;Keine Beschreibung vorhanden;Pizza mit Garnelen, Salatteller ;N;Keine Zutaten vorhanden;;5;N;
1.188;Keine Beschreibung vorhanden;Fischragout mit Gemse, Salzkartoffeln und Salatteller ;N;Keine Zutaten vorhanden;;5;N;
1.189;Keine Beschreibung vorhanden;Zwiebelquiche mit Kr„uterschmand und Salatteller ;J;Keine Zutaten vorhanden;;4;N;
1.190;Keine Beschreibung vorhanden;Kalbszunge in Madeirasoáe mit Kartoffeln und Salatteller ;N;Keine Zutaten vorhanden;;5;N;
1.191;Keine Beschreibung vorhanden;Pillekuchen mit Rahmbrokkoli;J;Keine Zutaten vorhanden;;4;N;
1.192;Keine Beschreibung vorhanden;Rinderfrikadelle mit Champignon-Rahmsoáe, Kartoffeln und Salatteller ;N;Keine Zutaten vorhanden;;5;N;
1.195;Keine Beschreibung vorhanden;Pizza mit Sardellen und Schinken, Salatteller ;N;Keine Zutaten vorhanden;;5;N;
1.196;Keine Beschreibung vorhanden;Lachssteak an Schnittlauchsoáe mit Kartoffeln und Salatteller ;N;Keine Zutaten vorhanden;;5;N;
833;Keine Beschreibung vorhanden;Farfalle Nudeln mit Arrabiata Soáe und Salatteller;J;Keine Zutaten vorhanden;;4;N;
834;Keine Beschreibung vorhanden;Dampfnudeln mit Zwetschgenkompott;J;Keine Zutaten vorhanden;;4;N;
875;Keine Beschreibung vorhanden;Gemseauflauf mit Nudeln, Parmesansauce und Salatteller ;J;Keine Zutaten vorhanden;;5;N;
876;Keine Beschreibung vorhanden;Paniertes Schweinesteak auf Toast mit J„gersauce, Pommes und Salatteller ;N;Keine Zutaten vorhanden;;5;N;
877;Keine Beschreibung vorhanden;Bratlinge aus Wurzelgemse mit Krbis-Kartoffelpree, Salatteller ;J;Keine Zutaten vorhanden;;4;N;
878;Keine Beschreibung vorhanden;Wildschweinragout mit Mischpilzen, Sp„tzle und Salatteller ;N;Keine Zutaten vorhanden;;5;N;
879;Keine Beschreibung vorhanden;Pizza mit gekochtem Schinken, Artischocken und Salatteller;N;Keine Zutaten vorhanden;;5;N;
880;Keine Beschreibung vorhanden;Fischragout mit Krabben, Paprika und Zuchinis, Kr„uterreis, Salatteller ;N;Keine Zutaten vorhanden;;5;N;
881;Keine Beschreibung vorhanden;Lebergeschnetzeltes mit Charlottensauce, Apfelkompott, Kartoffelpree und Salatteller ;N;Keine Zutaten vorhanden;;5;N;
898;Keine Beschreibung vorhanden;K„sesp„tzle mit Pfannengemse und Salatteller ;J;Keine Zutaten vorhanden;;4;N;
899;Keine Beschreibung vorhanden;Rindfleisch in Zwiebel-Sahnesauce, Salzkartoffeln, Salatteller;N;Keine Zutaten vorhanden;;5;N;
900;Keine Beschreibung vorhanden;Rotbarschfilet mit mediterranem Gemse, Salzkartoffeln und Salatteller ;N;Keine Zutaten vorhanden;;5;N;
901;Keine Beschreibung vorhanden;Spinat mit Senfeiern und Kartoffeln;J;Keine Zutaten vorhanden;;4;N;
933;Keine Beschreibung vorhanden;Sauerkraut-Kartoffel-Auflauf und Saltteller;J;Keine Zutaten vorhanden;;4;N;
947;Keine Beschreibung vorhanden;Farfalle-Nudeln mit Auberginen-Tomatenpasta und Salatteller;J;Keine Zutaten vorhanden;;4;N;
948;Keine Beschreibung vorhanden;Wirsingeintopf mit Mettenden und Siedewurst;N;Keine Zutaten vorhanden;;5;N;
949;Keine Beschreibung vorhanden;Tortellini mit Champignonssauce und Salatteller;J;Keine Zutaten vorhanden;;4;N;
950;Keine Beschreibung vorhanden;Hackfleichkl”áchen in Kapernsauce u. Salzkartoffeln, Salatteller;N;Keine Zutaten vorhanden;;5;N;
951;Keine Beschreibung vorhanden;Hackfleischkl”áchen in Kapernsauce u. Salzkartoffeln, Salatteller;N;Keine Zutaten vorhanden;;5;N;
971;Keine Beschreibung vorhanden;Vanille Milchreis mit Zimtbirnen;J;Keine Zutaten vorhanden;;4;N;
972;Keine Beschreibung vorhanden;Tortellini mit Carbonara Soáe und Salatteller ;N;Keine Zutaten vorhanden;;4;N;
973;Keine Beschreibung vorhanden;Pilzrisotto mit Pfannengemse und Salatteller ;J;Keine Zutaten vorhanden;;4;N;
983;Keine Beschreibung vorhanden;Schollenfilet in Speckstippe, Salzkartoffeln und Salatteller ;N;Keine Zutaten vorhanden;;5;N;
984;Keine Beschreibung vorhanden;Penne Arrabiata mit Parmesan und Salatteller ;J;Keine Zutaten vorhanden;;5;N;
985;Keine Beschreibung vorhanden;Lauchgemse mit Kartoffel-Pilzpfanne und Salatteller ;J;Keine Zutaten vorhanden;;5;N;
994;Keine Beschreibung vorhanden;Wirsingauflauf mit Tomatensoáe und Kartoffelpree;J;Keine Zutaten vorhanden;;4;N;
995;Keine Beschreibung vorhanden;Rindfleisch mit Bouillonkartoffeln und Salatteller;N;Keine Zutaten vorhanden;;5;N;
1.000;Keine Beschreibung vorhanden;Krbiscremesuppe;J;Keine Zutaten vorhanden;;1;N;
1.001;Keine Beschreibung vorhanden;Brokkolir”schen in Tomatensoáe mit Nssen und Salzkartoffeln;J;Keine Zutaten vorhanden;;4;N;
1.002;Keine Beschreibung vorhanden;Pizza mit Schinken und Pilzen, Salatteller;N;Keine Zutaten vorhanden;;5;N;
1.035;Keine Beschreibung vorhanden;Gemseeintopf mit Rindfleisch und Mettenden ;N;Keine Zutaten vorhanden;;5;N;
1.046;Keine Beschreibung vorhanden;Spargelgemse mit Paprika, Risolee Kartoffeln und Salatteller;J;Keine Zutaten vorhanden;;5;N;
1.047;Keine Beschreibung vorhanden;Rinderbraten in Burgunder Soáe mit Kartoffeln und Salatteller ;N;Keine Zutaten vorhanden;;5;N;
1.048;Keine Beschreibung vorhanden;Fischragout mit Spargel und Tomaten, Salzkartoffeln und Salatteller;N;Keine Zutaten vorhanden;;5;N;
1.049;Keine Beschreibung vorhanden;Bratwurst mit Spitzkohlgemse und Salzkartoffeln ;N;Keine Zutaten vorhanden;;5;N;
1.050;Keine Beschreibung vorhanden;Chinakohl berbacken mit K„se, Bratkartoffeln und Salatteller ;J;Keine Zutaten vorhanden;;5;N;
1.051;Keine Beschreibung vorhanden;Tortellini mit Ricotta Fllung, B„rlauchpesto und Salatteller;J;Keine Zutaten vorhanden;;5;N;
1.052;Keine Beschreibung vorhanden;Gemseeintopf mit Kassler und Siedewurst;N;Keine Zutaten vorhanden;;5;N;
1.058;Keine Beschreibung vorhanden;Kartoffel-Erbsen-Curry mit Rhrei und Salatteller;J;Keine Zutaten vorhanden;;4;N;
1.059;Keine Beschreibung vorhanden;H„hnchenkeule mit Paprikasauce, Salzkartoffeln und Salatteller;N;Keine Zutaten vorhanden;;5;N;
1.061;Keine Beschreibung vorhanden;Cordon Bleu mit Pommes und Salatteller;N;Keine Zutaten vorhanden;;5;N;
1.062;Keine Beschreibung vorhanden;Bandnudeln mit gebratenen Pilzen, Pesto und Salatteller;J;Keine Zutaten vorhanden;;4;N;
1.070;Keine Beschreibung vorhanden;Thai Gemse mit Nssen, Basmatireis und Salatteller ;J;Keine Zutaten vorhanden;;5;N;
1.071;Keine Beschreibung vorhanden;Lachssteak mit Mischgemse und Salzkartoffeln ;N;Keine Zutaten vorhanden;;5;N;
1.072;Keine Beschreibung vorhanden;Polenta mit Feta und Tomatensoáe, Salatteller ;J;Keine Zutaten vorhanden;;5;N;
1.073;Keine Beschreibung vorhanden;Karottengemse mit Wallnssen, Selleriepree und Salatteller ;J;Keine Zutaten vorhanden;;5;N;
1.074;Keine Beschreibung vorhanden;Halbes H„hnchen mit Pommes und Salatteller ;N;Keine Zutaten vorhanden;;5;N;
1.075;Keine Beschreibung vorhanden;Pilzsuppe;J;Keine Zutaten vorhanden;;1;N;
1.076;Keine Beschreibung vorhanden;Gemser”stis mit Kr„uterdip und Salatteller ;J;Keine Zutaten vorhanden;;4;N;
1.077;Keine Beschreibung vorhanden;Gemseeintopf mit Mettenden und Siedewurst ;N;Keine Zutaten vorhanden;;5;N;
1.078;Keine Beschreibung vorhanden;Zucchinesuppe;J;Keine Zutaten vorhanden;;1;N;
1.079;Keine Beschreibung vorhanden;Kirschpfannkuchen mit Vanillejoghurt;J;Keine Zutaten vorhanden;;4;N;
1.080;Keine Beschreibung vorhanden;Geeiste Melonensuppe;J;Keine Zutaten vorhanden;;1;N;
1.081;Keine Beschreibung vorhanden;Blumenkohl in grner Soáe mit neuen Kartoffeln;J;Keine Zutaten vorhanden;;4;N;
1.082;Keine Beschreibung vorhanden;Kohlroulade mit Rinderhack, Specksoáe und Salzkartoffeln ;N;Keine Zutaten vorhanden;;5;N;
1.083;Keine Beschreibung vorhanden;Paprikagemse mit Oliven und Feta berbacken und Rosmarinkartoffeln ;J;Keine Zutaten vorhanden;;4;N;
1.084;Keine Beschreibung vorhanden;Omelett mit Gemsefllung, Tomatenreis und Salatteller ;J;Keine Zutaten vorhanden;;5;N;
1.248;Keine Beschreibung vorhanden;Risotto mit Bergk„se und Gemseragout, Salatteller ;J;Keine Zutaten vorhanden;;5;N;
1.249;Keine Beschreibung vorhanden;Wildgulasch mit Nudeln und Salatteller ;N;Keine Zutaten vorhanden;;5;N;
1.250;Keine Beschreibung vorhanden;Rotbarschfilet mit Paprikasoáe, Salzkartoffeln und Salatteller ;N;Keine Zutaten vorhanden;;5;N;
1.251;Keine Beschreibung vorhanden;Grnkernbratlinge mit Kressedip und Salatteller ;J;Keine Zutaten vorhanden;;4;N;
1.252;Keine Beschreibung vorhanden;Gemseauflauf mit Kartoffelecken und Salatteller ;J;Keine Zutaten vorhanden;;5;N;
1.253;Keine Beschreibung vorhanden;H„hnchencurry mit Mango und Paprika, Reis und Salatteller ;N;Keine Zutaten vorhanden;;5;N;
1.254;Keine Beschreibung vorhanden;Crepe, gefllt mit Thaigemse an Kokossoáe, Salatteller ;J;Keine Zutaten vorhanden;;5;N;
1.270;Keine Beschreibung vorhanden;Chicoree, grateniert mit Tomatensoáe, Nudeln und Salatteller;J;Keine Zutaten vorhanden;;5;N;
1.271;Keine Beschreibung vorhanden;Fleischk„se mit R”stzwiebeln, Bratkartoffeln und Salatteller ;N;Keine Zutaten vorhanden;;5;N;
1.272;Keine Beschreibung vorhanden;Scholle in Dillsoáe mit Salzkartoffeln und Salatteller ;N;Keine Zutaten vorhanden;;5;N;
1.273;Keine Beschreibung vorhanden;Gnocci in Pilz-Rahmsoáe mit K„se berbacken, Salatteller ;J;Keine Zutaten vorhanden;;5;N;
1.274;Keine Beschreibung vorhanden;Zigeunerschnitzel mit Kartoffelecken und Salatteller ;N;Keine Zutaten vorhanden;;5;N;
1.275;Keine Beschreibung vorhanden;Kartoffelgratine mit Gemse und Salatteller ;J;Keine Zutaten vorhanden;;5;N;
1.276;Keine Beschreibung vorhanden;Rinderbuletten mit Champignon-Rahmsoáe, Pree und Salatteller ;N;Keine Zutaten vorhanden;;5;N;
1.277;Keine Beschreibung vorhanden;Kichererbsen-Curry mit Salatteller ;J;Keine Zutaten vorhanden;;5;N;
1.305;Keine Beschreibung vorhanden;Gemsenudeln mit Paprikasoáe und Salatteller ;J;Keine Zutaten vorhanden;;4;N;
1.306;Keine Beschreibung vorhanden;Kartoffelgratine mit Currygemse und Salatteller ;J;Keine Zutaten vorhanden;;5;N;
1.316;Keine Beschreibung vorhanden;Mangold in Bechamel mit K„se berbacken und Salzkartoffeln ;J;Keine Zutaten vorhanden;;4;N;
1.317;Keine Beschreibung vorhanden;Bratwurst in J„gersoáe, Pommes und Salatteller ;N;Keine Zutaten vorhanden;;5;N;
1.318;Keine Beschreibung vorhanden;Blumenkohlauflauf mit Kartoffelpree und Salatteller ;J;Keine Zutaten vorhanden;;5;N;
1.319;Keine Beschreibung vorhanden;Hhnerfrikasse mit Spargel, Champignons, Reis und Salatteller ;N;Keine Zutaten vorhanden;;5;N;
1.320;Keine Beschreibung vorhanden;Brokkoli-Kartoffelgratine mit K„sesoáe und Salatteller ;J;Keine Zutaten vorhanden;;5;N;
1.363;Keine Beschreibung vorhanden;Kartoffelcurry mit Sesamk”rnern, Blumenkohl und Salatteller ;J;Keine Zutaten vorhanden;;5;N;
1.385;Keine Beschreibung vorhanden;Zigeunerschnitzel mit Kroketten und Salatteller;N;Keine Zutaten vorhanden;;5;N;
1.437;Keine Beschreibung vorhanden;Rinderbraten mit Apfelrotkohl und Risolekartoffeln;N;Keine Zutaten vorhanden;;5;N;
1.438;Keine Beschreibung vorhanden;Gemse-Crepe mit Mango-Kokossauce und Salatteller;N;Keine Zutaten vorhanden;;5;N;
1.442;Keine Beschreibung vorhanden;Bratwurst mit Rahmwirsing und Salzkartoffeln ;N;Keine Zutaten vorhanden;;5;N;
1.443;Keine Beschreibung vorhanden;Gemsepaella mit Kokossoáe, Nssen und Salatteller ;J;Keine Zutaten vorhanden;;5;N;
1.537;Keine Beschreibung vorhanden;Gemser”sti mit Avocadodip und Salatteller ;J;Keine Zutaten vorhanden;;4;N;
1.217;Keine Beschreibung vorhanden;Geflgelcurry mit Butterreis und Salatteller ;N;Keine Zutaten vorhanden;;5;N;
1.218;Keine Beschreibung vorhanden;Rinderroulade mit Salzkartoffeln und Salatteller ;N;Keine Zutaten vorhanden;;5;N;
1.219;Keine Beschreibung vorhanden;Kr„uteromelette mit Krbisfllung, Kartoffelpree und Salatteller ;J;Keine Zutaten vorhanden;;5;N;
1.220;Keine Beschreibung vorhanden;Gemseeintopf mit Salami und Siedewurst ;N;Keine Zutaten vorhanden;;5;N;
1.221;Keine Beschreibung vorhanden;"Bauernpfanne mit Gemse, Bratkartoffeln, Eiern und Salatteller				";J;Keine Zutaten vorhanden;;5;N;
1.222;Keine Beschreibung vorhanden;"Rindergulasch mit Nudeln und Salatteller				";N;Keine Zutaten vorhanden;;5;N;
1.223;Keine Beschreibung vorhanden;"Bouillabaisse vom Lachs und Salzkartoffeln, Salatteller				";N;Keine Zutaten vorhanden;;5;N;
1.224;Keine Beschreibung vorhanden;"Kaiserschmarrn mit Birnenkompott				";J;Keine Zutaten vorhanden;;4;N;
1.225;Keine Beschreibung vorhanden;"G„nsekeule mit Rotkohl und Kartoffelkl”áen				";N;Keine Zutaten vorhanden;;5;N;
1.226;Keine Beschreibung vorhanden;"Kohlrabi in Lauchsauce mit Kartoffelgratin				";J;Keine Zutaten vorhanden;;4;N;
1.227;Keine Beschreibung vorhanden;Auflauf mit Pilzen und Penne Nudeln, Salatteller;J;Keine Zutaten vorhanden;;5;N;
1.228;Keine Beschreibung vorhanden;"Grnkohleintopf mit Mettenden und durchw. Speck				";N;Keine Zutaten vorhanden;;5;N;
1.255;Keine Beschreibung vorhanden;Paella mit Fisch und Muscheln, Salatteller ;N;Keine Zutaten vorhanden;;5;N;
1.256;Keine Beschreibung vorhanden;Grieáflammerie mit Vanillebirnen ;J;Keine Zutaten vorhanden;;4;N;
1.257;Keine Beschreibung vorhanden;Ratatouillegemse mit Rinderhack und Bandnudeln;N;Keine Zutaten vorhanden;;5;N;
1.258;Keine Beschreibung vorhanden;Karotten-Selleriesuppe;J;Keine Zutaten vorhanden;;1;N;
1.259;Keine Beschreibung vorhanden;Sesam-Gemsepfanne mit Bandnudeln und Salatteller ;J;Keine Zutaten vorhanden;;5;N;
1.260;Keine Beschreibung vorhanden;Feta K„se, gebacken mit Paprika und Oliven, Kroketten und Salatteller ;J;Keine Zutaten vorhanden;;5;N;
1.281;Keine Beschreibung vorhanden;Tortellini in Gemsepaste, Salatteller ;J;Keine Zutaten vorhanden;;5;N;
1.282;Keine Beschreibung vorhanden;Salatbuffet mit Stangenbrot;J;Keine Zutaten vorhanden;;4;N;
1.283;Keine Beschreibung vorhanden;Gyroseintopf mit Stangenbrot;N;Keine Zutaten vorhanden;;5;N;
1.284;Keine Beschreibung vorhanden;Linsenbratlinge mit Kartoffel-Selleriepree und Salatteller;J;Keine Zutaten vorhanden;;5;N;
1.285;Keine Beschreibung vorhanden;Geflgelcurry mit Ananas, Reis und Salatteller ;N;Keine Zutaten vorhanden;;5;N;
1.286;Keine Beschreibung vorhanden;Zucchini, gefllt mit Polenta, Tomatensoáe und Salatteller ;J;Keine Zutaten vorhanden;;5;N;
1.287;Keine Beschreibung vorhanden;Asiatisches Gemse mit Rindfleisch und Nudeln, Salatteller ;N;Keine Zutaten vorhanden;;5;N;
1.288;Keine Beschreibung vorhanden;Irish Stew mit Lammfleisch und Kohl;N;Keine Zutaten vorhanden;;5;N;
1.294;Keine Beschreibung vorhanden;"Cordon Bleu mit Bechamelkartoffeln und Salatteller				";N;Keine Zutaten vorhanden;;5;N;
1.389;Keine Beschreibung vorhanden;Blumenkohl mit Feta, Tomaten, Kartoffeln und Salatteller;J;Keine Zutaten vorhanden;;5;N;
1.403;Keine Beschreibung vorhanden;Nudeln mit Champignons und Bohnen in Sahnesoáe, Salatteller;J;Keine Zutaten vorhanden;;5;N;
1.404;Keine Beschreibung vorhanden;Rindfleisch mit Kartoffeln und Salatteller;N;Keine Zutaten vorhanden;;5;N;
1.405;Keine Beschreibung vorhanden;Chilli con Carne mit Tomaten-Mozarella Salat und Baguette ;N;Keine Zutaten vorhanden;;0;N;
1.406;Keine Beschreibung vorhanden;Thail„ndisches Kokosgemse mit gebratenen Nudeln;N;Keine Zutaten vorhanden;;4;N;
1.407;Keine Beschreibung vorhanden;Sauerkraut mit frischer Bratwurst und Kartoffeln;N;Keine Zutaten vorhanden;;5;N;
1.408;Keine Beschreibung vorhanden;Zucchini-Tomatengratine mit Kartoffeln und Salatteller;J;Keine Zutaten vorhanden;;5;N;
1.409;Keine Beschreibung vorhanden;Fleischspieá mit Bratensoáe, Pommes und Salatteller;N;Keine Zutaten vorhanden;;5;N;
1.435;Keine Beschreibung vorhanden;Weiáwrstchen mit Weinkraut und Kartoffeln;N;Keine Zutaten vorhanden;;5;N;
1.436;Keine Beschreibung vorhanden;Kartoffelgratin mit Spinat und Salatteller;N;Keine Zutaten vorhanden;;5;N;
1.479;Keine Beschreibung vorhanden;Fischragout mit Kartoffeln und Salatteller;N;Keine Zutaten vorhanden;;5;N;
1.480;Keine Beschreibung vorhanden;Fleischk„se mit Wirsinggemse und Kartoffeln ;N;Keine Zutaten vorhanden;;5;N;
1.481;Keine Beschreibung vorhanden;Rahmkohlrabi mit K„se berbacken und Kartoffeln ;J;Keine Zutaten vorhanden;;4;N;
1.507;Keine Beschreibung vorhanden;Gyrostopf mit Schweinefleisch, Kartoffeln, Paprika und Baguette;N;Keine Zutaten vorhanden;;5;N;
1.508;Keine Beschreibung vorhanden;Gemseeintopf;J;Keine Zutaten vorhanden;;4;N;
1.234;Keine Beschreibung vorhanden;Omelette mit Champignons, Pommes und Salatteller ;J;Keine Zutaten vorhanden;;5;N;
1.235;Keine Beschreibung vorhanden;Pizza mit gekochtem Schinken, Salatteller ;N;Keine Zutaten vorhanden;;5;N;
1.236;Keine Beschreibung vorhanden;Krbischutney in Mangosoáe mit Basmatireis und Salatteller ;J;Keine Zutaten vorhanden;;5;N;
1.237;Keine Beschreibung vorhanden;Rosenkohl, berbacken mit Bergk„se, Bratkartoffeln und Salatteller;J;Keine Zutaten vorhanden;;5;N;
1.238;Keine Beschreibung vorhanden;Sellerieschnitzel in K„sekruste mit Tomatensoáe und Kartoffelpree;J;Keine Zutaten vorhanden;;4;N;
1.239;Keine Beschreibung vorhanden;Zucchinigemse mit Rinderhack, Salzkartoffeln und Salatteller ;N;Keine Zutaten vorhanden;;5;N;
1.240;Keine Beschreibung vorhanden;Gemseeintopf mit Rinderhack;N;Keine Zutaten vorhanden;;5;N;
1.261;Keine Beschreibung vorhanden;Lauch-Kartoffelragout, berbacken mit Ei und K„se, Salatteller ;J;Keine Zutaten vorhanden;;5;N;
1.262;Keine Beschreibung vorhanden;Lachsschnitte mit Bechamelkartoffeln und Salatteller ;N;Keine Zutaten vorhanden;;5;N;
1.263;Keine Beschreibung vorhanden;Thail„ndische Maispuffer mit Currydip und Salatteller ;J;Keine Zutaten vorhanden;;5;N;
1.264;Keine Beschreibung vorhanden;Dicke Bohnen mit Speck und Salzkartoffeln ;N;Keine Zutaten vorhanden;;5;N;
1.265;Keine Beschreibung vorhanden;Blumenkohl-Kartoffelcurry mit Pilzen und Salatteller ;J;Keine Zutaten vorhanden;;5;N;
1.266;Keine Beschreibung vorhanden;Kartoffel-Linsensuppe;J;Keine Zutaten vorhanden;;1;N;
1.267;Keine Beschreibung vorhanden;Spaghetti mit Zucchini-Tomatensoáe, Parmesan und Salatteller ;J;Keine Zutaten vorhanden;;5;N;
1.268;Keine Beschreibung vorhanden;Gemseeintopf mit ger„uchertem Speck;N;Keine Zutaten vorhanden;;5;N;
1.278;Keine Beschreibung vorhanden;Gemserisotto mit Tomatensoáe und Salatteller ;J;Keine Zutaten vorhanden;;5;N;
1.291;Keine Beschreibung vorhanden;"Kohlrahmsuppe				";N;Keine Zutaten vorhanden;;1;N;
1.292;Keine Beschreibung vorhanden;"Kaiserschmarrn mit Kirschkompott				";J;Keine Zutaten vorhanden;;4;N;
1.293;Keine Beschreibung vorhanden;"Kalbszunge in Schnittlauchsauce mit Kartoffeln und Salatteller				";N;Keine Zutaten vorhanden;;5;N;
